DateTime,OKX Open,OKX High,OKX Low,OKX Close,OKX Volume,OKX Spread,OKX Percentage Change,Binance Open,Binance High,Binance Low,Binance Close,Binance Volume,Binance Close Time,Binance Quote Asset Volume,Binance Number of Trades,Binance Taker buy base asset volume,Binance Taker buy quote asset volume,Binance Spread,Binance Percentage Change,Close Price Difference
1707568980000,118.8,118.8,118.8,118.8,0.01097,0.0,0.10954748462121468,118.70000000,118.76000000,118.67000000,118.70000000,24.23000000,,,,,,0.09000000000000341,0.01685203909672735,0.09999999999999432
1707569040000,118.71,118.78,118.71,118.78,26.031433,0.07000000000000739,-0.016835016835013487,118.68000000,118.89000000,118.68000000,118.89000000,141.11000000,,,,,,0.20999999999999375,0.16006739679865015,-0.10999999999999943
1707569100000,118.93,118.93,118.93,118.93,0.37901,0.0,0.1262838861761287,118.90000000,118.99000000,118.90000000,118.90000000,28.52000000,,,,,,0.0899999999999892,0.008411136344524447,0.030000000000001137
1707569160000,118.93,118.93,118.93,118.93,0,0.0,0.0,118.91000000,118.91000000,118.78000000,118.87000000,19.07000000,,,,,,0.12999999999999545,-0.02523128679562753,0.060000000000002274
1707569220000,118.78,118.78,118.77,118.77,1.970109,0.010000000000005116,-0.1345329185235103,118.85000000,118.85000000,118.73000000,118.78000000,26.06000000,,,,,,0.11999999999999034,-0.0757129637419058,-0.010000000000005116
1707569280000,118.73,118.78,118.73,118.78,2.063835,0.04999999999999716,0.008419634587863194,118.76000000,118.80000000,118.70000000,118.74000000,53.62000000,,,,,,0.09999999999999432,-0.03367570298030498,0.04000000000000625
1707569340000,118.78,118.78,118.78,118.78,0,0.0,0.0,118.79000000,118.79000000,118.76000000,118.76000000,6.01000000,,,,,,0.030000000000001137,0.016843523665159368,0.01999999999999602
1707569400000,118.78,118.78,118.78,118.78,0,0.0,0.0,118.75000000,118.86000000,118.75000000,118.77000000,37.85000000,,,,,,0.10999999999999943,0.008420343550009183,0.010000000000005116
1707569460000,118.77,118.92,118.77,118.92,6.119773,0.15000000000000568,0.11786496043104948,118.86000000,118.92000000,118.81000000,118.92000000,36.87000000,,,,,,0.10999999999999943,0.1262945188178881,0.0
1707569520000,118.99,119.26,118.99,119.26,48.792719,0.27000000000001023,0.28590649175916866,118.98000000,119.33000000,118.97000000,119.21000000,155.69000000,,,,,,0.35999999999999943,0.24386141944163475,0.05000000000001137
1707569580000,119.12,119.43,119.12,119.36,56.141621,0.3100000000000023,0.08385041086700848,119.20000000,119.44000000,119.14000000,119.37000000,256.81000000,,,,,,0.29999999999999716,0.13421692811006694,-0.010000000000005116
1707569640000,119.41,119.41,119.36,119.36,7.154402,0.04999999999999716,0.0,119.40000000,119.44000000,119.33000000,119.44000000,54.59000000,,,,,,0.10999999999999943,0.05864119963139246,-0.0799999999999983
1707569700000,119.43,119.88,119.43,119.74,49.355078,0.44999999999998863,0.3183646112600498,119.44000000,119.93000000,119.44000000,119.91000000,332.67000000,,,,,,0.4900000000000091,0.39350301406563865,-0.1700000000000017
1707569760000,119.88,119.95,119.87,119.87,14.008071,0.0799999999999983,0.10856856522466149,119.92000000,119.99000000,119.84000000,119.85000000,258.94000000,,,,,,0.14999999999999147,-0.05003752814611148,0.020000000000010232
1707569820000,119.96,120.3,119.88,120.24,363.800524,0.4200000000000017,0.30866772336697285,119.88000000,120.36000000,119.88000000,120.32000000,248.16000000,,,,,,0.480000000000004,0.3921568627450971,-0.0799999999999983
1707569880000,120.24,120.32,120.01,120.01,122.921558,0.30999999999998806,-0.19128409846971872,120.34000000,120.42000000,120.08000000,120.10000000,152.39000000,,,,,,0.3400000000000034,-0.18284574468085013,-0.0899999999999892
1707569940000,120,120,119.78,119.93,87.662169,0.21999999999999886,-0.06666111157403407,120.12000000,120.13000000,119.79000000,119.95000000,478.15000000,,,,,,0.3399999999999892,-0.12489592006660406,-0.01999999999999602
1707570000000,119.93,120.06,119.93,120.01,4.824124,0.12999999999999545,0.06670557825398006,119.96000000,120.11000000,119.94000000,120.01000000,202.11000000,,,,,,0.1700000000000017,0.05002084201750919,0.0
1707570060000,119.93,119.94,119.83,119.83,2.81905,0.10999999999999943,-0.14998750104158554,120.01000000,120.01000000,119.84000000,119.84000000,96.13000000,,,,,,0.1700000000000017,-0.14165486209482683,-0.010000000000005116
1707570120000,119.76,119.92,119.74,119.92,12.235818,0.18000000000000682,0.07510640073437655,119.85000000,120.01000000,119.82000000,119.99000000,63.66000000,,,,,,0.19000000000001194,0.12516688918557367,-0.06999999999999318
1707570180000,119.92,120.17,119.91,120.17,47.516891,0.2600000000000051,0.2084723148765844,119.96000000,120.20000000,119.89000000,120.09000000,390.11000000,,,,,,0.3100000000000023,0.08334027835653682,0.0799999999999983
1707570240000,120.08,120.09,119.91,119.91,7.201595,0.18000000000000682,-0.21636015644504047,120.09000000,120.12000000,119.96000000,119.96000000,102.14000000,,,,,,0.1600000000000108,-0.1082521442251725,-0.04999999999999716
1707570300000,119.82,119.82,119.72,119.72,0.404654,0.09999999999999432,-0.15845217246267845,119.96000000,119.96000000,119.74000000,119.75000000,165.40000000,,,,,,0.21999999999999886,-0.17505835278425622,-0.030000000000001137
1707570360000,119.76,119.76,119.59,119.59,1.491757,0.1700000000000017,-0.10858670230537541,119.81000000,119.84000000,119.56000000,119.57000000,97.02000000,,,,,,0.28000000000000114,-0.15031315240084075,0.020000000000010232
1707570420000,119.57,119.58,119.48,119.58,13.178018,0.09999999999999432,-0.008361903169165578,119.58000000,119.64000000,119.52000000,119.57000000,96.56000000,,,,,,0.12000000000000455,0.0,0.010000000000005116
1707570480000,119.55,119.55,119.55,119.55,13.058518,0.0,-0.02508780732564069,119.53000000,119.57000000,119.53000000,119.57000000,10.93000000,,,,,,0.03999999999999204,0.0,-0.01999999999999602
1707570540000,119.51,119.51,119.51,119.51,1.4,0.0,-0.033458803847755784,119.57000000,119.57000000,119.50000000,119.50000000,83.03000000,,,,,,0.06999999999999318,-0.05854311282093601,0.010000000000005116
1707570600000,119.43,119.43,119.26,119.32,28.110906,0.1700000000000017,-0.1589825119236984,119.48000000,119.48000000,119.30000000,119.31000000,325.02000000,,,,,,0.18000000000000682,-0.15899581589957967,0.009999999999990905
1707570660000,119.36,119.57,119.36,119.36,37.1485,0.20999999999999375,0.0335232986925966,119.35000000,119.59000000,119.35000000,119.45000000,113.13000000,,,,,,0.2400000000000091,0.11734137959936349,-0.09000000000000341
1707570720000,119.4,119.47,119.4,119.47,0.152,0.06999999999999318,0.09215817694369925,119.43000000,119.48000000,119.43000000,119.43000000,13.82000000,,,,,,0.04999999999999716,-0.016743407283378836,0.03999999999999204
1707570780000,119.32,119.32,119.24,119.25,23.08675,0.0799999999999983,-0.18414664769398081,119.45000000,119.50000000,119.29000000,119.33000000,45.32000000,,,,,,0.20999999999999375,-0.08373105584862138,-0.0799999999999983
1707570840000,119.25,119.25,119.25,119.25,0,0.0,0.0,119.36000000,119.40000000,119.32000000,119.36000000,21.94000000,,,,,,0.0800000000000125,0.02514036704935987,-0.10999999999999943
1707570900000,119.24,119.24,119.23,119.23,0.409175,0.009999999999990905,-0.01677148846959834,119.33000000,119.33000000,119.20000000,119.23000000,54.94000000,,,,,,0.12999999999999545,-0.10891420911527769,0.0
1707570960000,119.28,119.28,119.28,119.28,5.90387,0.0,0.04193575442421971,119.27000000,119.35000000,119.26000000,119.27000000,27.55000000,,,,,,0.0899999999999892,0.033548603539370996,0.010000000000005116
1707571020000,119.28,119.3,119.27,119.29,22.56457,0.030000000000001137,0.008383635144202813,119.21000000,119.34000000,119.20000000,119.33000000,47.70000000,,,,,,0.14000000000000057,0.05030602833906454,-0.03999999999999204
1707571080000,119.29,119.29,119.29,119.29,0,0.0,0.0,119.32000000,119.32000000,119.30000000,119.32000000,1.62000000,,,,,,0.01999999999999602,-0.008380122349790594,-0.029999999999986926
1707571140000,119.27,119.29,119.27,119.29,1.556742,0.020000000000010232,0.0,119.33000000,119.34000000,119.22000000,119.22000000,62.95000000,,,,,,0.12000000000000455,-0.08380824673147362,0.07000000000000739
1707571200000,119.35,119.39,119.35,119.39,1.09023,0.04000000000000625,0.08382932349735461,119.27000000,119.40000000,119.27000000,119.40000000,32.65000000,,,,,,0.13000000000000966,0.1509813789632669,-0.010000000000005116
1707571260000,119.42,119.42,119.37,119.37,0.052013,0.04999999999999716,-0.016751821760613135,119.43000000,119.44000000,119.43000000,119.43000000,2.38000000,,,,,,0.009999999999990905,0.02512562814070447,-0.060000000000002274
1707571320000,119.37,119.37,119.37,119.37,0,0.0,0.0,119.42000000,119.45000000,119.39000000,119.43000000,52.13000000,,,,,,0.060000000000002274,0.0,-0.060000000000002274
1707571380000,119.37,119.37,119.37,119.37,0,0.0,0.0,119.43000000,119.51000000,119.43000000,119.44000000,20.91000000,,,,,,0.0799999999999983,0.008373105584853808,-0.06999999999999318
1707571440000,119.46,119.47,119.46,119.47,2.79148,0.010000000000005116,0.08377314233056406,119.43000000,119.51000000,119.43000000,119.48000000,125.96000000,,,,,,0.0799999999999983,0.033489618218357546,-0.010000000000005116
1707571500000,119.35,119.35,119.04,119.04,30.036226,0.30999999999998806,-0.35992299322004906,119.46000000,119.47000000,119.08000000,119.12000000,498.72000000,,,,,,0.39000000000000057,-0.30130565785068586,-0.0799999999999983
1707571560000,119.04,119.04,119.04,119.04,0,0.0,0.0,119.15000000,119.20000000,119.07000000,119.11000000,98.75000000,,,,,,0.13000000000000966,-0.008394895903295093,-0.06999999999999318
1707571620000,119.03,119.03,118.97,119,7.118401,0.060000000000002274,-0.03360215053763966,119.07000000,119.07000000,118.95000000,118.98000000,114.80000000,,,,,,0.11999999999999034,-0.10914280916799214,0.01999999999999602
1707571680000,118.99,119.04,118.99,119.03,3.323589,0.05000000000001137,0.0252100840336144,118.99000000,119.07000000,118.99000000,119.03000000,79.27000000,,,,,,0.0799999999999983,0.042023869557906504,0.0
1707571740000,118.97,118.97,118.94,118.94,0.060028,0.030000000000001137,-0.07561119045619039,119.00000000,119.00000000,118.96000000,118.97000000,29.53000000,,,,,,0.04000000000000625,-0.050407460304126926,-0.030000000000001137
1707571800000,118.98,119.01,118.64,118.77,111.594673,0.37000000000000455,-0.14292920800403708,118.96000000,118.99000000,118.75000000,118.75000000,129.10000000,,,,,,0.23999999999999488,-0.18492056821047229,0.01999999999999602
1707571860000,118.74,118.77,118.66,118.72,17.630707,0.10999999999999943,-0.04209817293929204,118.75000000,118.76000000,118.63000000,118.76000000,101.21000000,,,,,,0.13000000000000966,0.008421052631583256,-0.04000000000000625
1707571920000,118.77,118.9,118.77,118.89,30.606649,0.13000000000000966,0.14319407008086396,118.76000000,118.96000000,118.76000000,118.90000000,122.68000000,,,,,,0.19999999999998863,0.11788480970023624,-0.010000000000005116
1707571980000,118.9,119.1,118.9,119.1,50.945194,0.19999999999998863,0.17663386323491778,118.92000000,119.14000000,118.92000000,119.10000000,84.31000000,,,,,,0.21999999999999886,0.16820857863750094,0.0
1707572040000,119.06,119.22,119.06,119.22,19.050769,0.1599999999999966,0.10075566750630105,119.09000000,119.28000000,119.06000000,119.25000000,146.49000000,,,,,,0.21999999999999886,0.1259445843828763,-0.030000000000001137
1707572100000,119.18,119.34,119.18,119.34,6.218141,0.1599999999999966,0.10065425264217795,119.23000000,119.39000000,119.23000000,119.35000000,94.66000000,,,,,,0.1599999999999966,0.08385744234800362,-0.009999999999990905
1707572160000,119.33,119.33,119.26,119.26,8.153351,0.06999999999999318,-0.06703536115300679,119.35000000,119.40000000,119.29000000,119.36000000,62.09000000,,,,,,0.10999999999999943,0.008378718056141697,-0.09999999999999432
1707572220000,119.35,119.35,119.35,119.35,0.025471,0.0,0.07546536978030287,119.35000000,119.40000000,119.33000000,119.36000000,24.19000000,,,,,,0.07000000000000739,0.0,-0.010000000000005116
1707572280000,119.35,119.35,119.35,119.35,0,0.0,0.0,119.35000000,119.37000000,119.26000000,119.26000000,27.77000000,,,,,,0.10999999999999943,-0.08378016085790409,0.0899999999999892
1707572340000,119.27,119.27,119.21,119.21,0.885121,0.060000000000002274,-0.11730205278592423,119.26000000,119.28000000,119.23000000,119.28000000,6.02000000,,,,,,0.04999999999999716,0.01677008217339931,-0.07000000000000739
1707572400000,119.3,119.33,119.3,119.33,4.606609,0.030000000000001137,0.10066269608254724,119.30000000,119.43000000,119.25000000,119.39000000,417.71000000,,,,,,0.18000000000000682,0.09221998658618329,-0.060000000000002274
1707572460000,119.38,119.44,119.38,119.44,3.146364,0.060000000000002274,0.09218134584764891,119.39000000,119.45000000,119.37000000,119.43000000,189.35000000,,,,,,0.0799999999999983,0.03350364352123817,0.009999999999990905
1707572520000,119.42,119.42,119.42,119.42,0.096803,0.0,-0.016744809109172823,119.43000000,119.51000000,119.42000000,119.50000000,77.97000000,,,,,,0.09000000000000341,0.05861173909402426,-0.0799999999999983
1707572580000,119.4,119.41,119.37,119.4,11.657224,0.03999999999999204,-0.01674761346507789,119.50000000,119.50000000,119.41000000,119.47000000,51.63000000,,,,,,0.09000000000000341,-0.0251046025104612,-0.06999999999999318
1707572640000,119.41,119.52,119.41,119.52,25.298051,0.10999999999999943,0.10050251256280597,119.49000000,119.58000000,119.48000000,119.58000000,54.94000000,,,,,,0.09999999999999432,0.09207332384699041,-0.060000000000002274
1707572700000,119.5,119.64,119.44,119.55,35.981804,0.20000000000000284,0.025100401606426653,119.58000000,119.65000000,119.45000000,119.62000000,185.99000000,,,,,,0.20000000000000284,0.033450409767524884,-0.07000000000000739
1707572760000,119.56,119.56,119.56,119.56,0.077,0.0,0.008364700961944891,119.62000000,119.62000000,119.45000000,119.49000000,101.25000000,,,,,,0.1700000000000017,-0.10867747868250263,0.07000000000000739
1707572820000,119.36,119.36,119.34,119.34,0.197491,0.01999999999999602,-0.18400802944128378,119.49000000,119.49000000,119.36000000,119.38000000,87.79000000,,,,,,0.12999999999999545,-0.0920579127960494,-0.03999999999999204
1707572880000,119.32,119.34,119.32,119.34,5.961792,0.020000000000010232,0.0,119.38000000,119.39000000,119.32000000,119.34000000,40.78000000,,,,,,0.07000000000000739,-0.03350644999161672,0.0
1707572940000,119.32,119.39,119.32,119.39,23.09084,0.07000000000000739,0.04189710072062775,119.32000000,119.44000000,119.31000000,119.42000000,111.48000000,,,,,,0.12999999999999545,0.06703536115300679,-0.030000000000001137
1707573000000,119.37,119.37,119.3,119.3,0.10701,0.07000000000000739,-0.07538319792277695,119.42000000,119.62000000,119.33000000,119.62000000,105.79000000,,,,,,0.29000000000000625,0.16747613465081462,-0.3200000000000074
1707573060000,119.6,119.72,119.6,119.69,0.127131,0.12000000000000455,0.3269069572506291,119.62000000,119.77000000,119.60000000,119.63000000,165.29000000,,,,,,0.1700000000000017,0.008359806052491979,0.060000000000002274
1707573120000,119.6,119.6,119.34,119.34,26.503273,0.2599999999999909,-0.2924220904001958,119.63000000,119.69000000,119.30000000,119.31000000,204.41000000,,,,,,0.39000000000000057,-0.26749143191506575,0.030000000000001137
1707573180000,119.31,119.31,119.28,119.29,5.78935,0.030000000000001137,-0.04189710072062775,119.30000000,119.38000000,119.25000000,119.29000000,70.52000000,,,,,,0.12999999999999545,-0.016763054228477094,0.0
1707573240000,119.25,119.25,119.25,119.25,0.81034,0.0,-0.03353172939894899,119.29000000,119.32000000,119.26000000,119.28000000,29.58000000,,,,,,0.05999999999998806,-0.008382932349740226,-0.030000000000001137
1707573300000,119.23,119.23,119.15,119.15,2.19124,0.0799999999999983,-0.08385744234800362,119.29000000,119.30000000,119.20000000,119.21000000,29.00000000,,,,,,0.09999999999999432,-0.05868544600939586,-0.05999999999998806
1707573360000,119.15,119.15,119.15,119.15,0,0.0,0.0,119.24000000,119.36000000,119.24000000,119.30000000,8.13000000,,,,,,0.12000000000000455,0.07549702206191042,-0.14999999999999147
1707573420000,119.26,119.26,119.1,119.14,38.185074,0.1600000000000108,-0.008392782207306014,119.29000000,119.30000000,119.10000000,119.25000000,252.97000000,,,,,,0.20000000000000284,-0.041911148365462836,-0.10999999999999943
1707573480000,119.14,119.14,119.14,119.14,0,0.0,0.0,119.29000000,119.36000000,119.29000000,119.36000000,22.96000000,,,,,,0.06999999999999318,0.09224318658280874,-0.21999999999999886
1707573540000,119.25,119.25,119.23,119.23,4.384815,0.01999999999999602,0.07554137988920884,119.38000000,119.38000000,119.24000000,119.27000000,43.63000000,,,,,,0.14000000000000057,-0.07540214477212082,-0.03999999999999204
1707573600000,119.23,119.23,119.23,119.23,0,0.0,0.0,119.25000000,119.28000000,119.20000000,119.26000000,42.41000000,,,,,,0.0799999999999983,-0.008384338056502813,-0.030000000000001137
1707573660000,119.17,119.17,118.99,119.01,1.98552,0.18000000000000682,-0.18451731946657626,119.23000000,119.23000000,119.01000000,119.07000000,36.12000000,,,,,,0.21999999999999886,-0.15931578064733518,-0.05999999999998806
1707573720000,119.07,119.12,119.07,119.11,15.726241,0.05000000000001137,0.08402655239055062,119.05000000,119.17000000,119.01000000,119.11000000,151.71000000,,,,,,0.1599999999999966,0.03359368438734043,0.0
1707573780000,119.08,119.08,119.02,119.02,21.015496,0.060000000000002274,-0.075560406347077,119.14000000,119.14000000,119.06000000,119.11000000,58.00000000,,,,,,0.0799999999999983,0.0,-0.09000000000000341
1707573840000,119.06,119.07,119.04,119.07,4.093719,0.029999999999986926,0.042009746261130194,119.14000000,119.20000000,119.04000000,119.20000000,44.43000000,,,,,,0.1599999999999966,0.075560406347077,-0.13000000000000966
1707573900000,119.07,119.07,119.07,119.07,0,0.0,0.0,119.20000000,119.32000000,119.20000000,119.30000000,49.07000000,,,,,,0.11999999999999034,0.08389261744965966,-0.23000000000000398
1707573960000,119.3,119.3,119.24,119.24,0.051808,0.060000000000002274,0.14277315864617596,119.32000000,119.32000000,119.25000000,119.25000000,26.24000000,,,,,,0.06999999999999318,-0.041911148365462836,-0.010000000000005116
1707574020000,119.24,119.24,119.24,119.24,0,0.0,0.0,119.24000000,119.24000000,119.14000000,119.14000000,9.67000000,,,,,,0.09999999999999432,-0.09224318658280874,0.09999999999999432
1707574080000,119.06,119.06,119.06,119.06,0.076,0.0,-0.1509560550150894,119.16000000,119.16000000,119.03000000,119.03000000,28.00000000,,,,,,0.12999999999999545,-0.09232835319791793,0.030000000000001137
1707574140000,119.06,119.06,119.06,119.06,0,0.0,0.0,119.05000000,119.06000000,118.97000000,119.00000000,22.52000000,,,,,,0.09000000000000341,-0.025203730152063463,0.060000000000002274
1707574200000,118.99,118.99,118.8,118.87,16.515135,0.18999999999999773,-0.15958340332605217,118.99000000,119.02000000,118.79000000,118.83000000,159.55000000,,,,,,0.22999999999998977,-0.1428571428571443,0.04000000000000625
1707574260000,118.83,118.83,118.83,118.83,0.0172,0.0,-0.03365020610751767,118.85000000,118.88000000,118.83000000,118.86000000,18.66000000,,,,,,0.04999999999999716,0.025246149962131734,-0.030000000000001137
1707574320000,118.86,118.86,118.86,118.86,0.0101,0.0,0.025246149962131734,118.88000000,118.89000000,118.83000000,118.83000000,25.98000000,,,,,,0.060000000000002274,-0.025239777889955527,0.030000000000001137
1707574380000,118.84,118.93,118.84,118.93,17.29024,0.09000000000000341,0.05889281507656688,118.89000000,118.98000000,118.87000000,118.93000000,58.73000000,,,,,,0.10999999999999943,0.08415383320710976,0.0
1707574440000,118.89,118.93,118.89,118.93,2.578773,0.04000000000000625,0.0,118.91000000,118.92000000,118.90000000,118.90000000,22.51000000,,,,,,0.01999999999999602,-0.02522492222315743,0.030000000000001137
1707574500000,118.95,118.95,118.95,118.95,0.030013,0.0,0.016816614815434304,118.94000000,118.99000000,118.90000000,118.90000000,32.93000000,,,,,,0.0899999999999892,0.0,0.04999999999999716
1707574560000,118.89,118.89,118.74,118.74,8.048214,0.15000000000000568,-0.1765447667087078,118.91000000,118.91000000,118.75000000,118.75000000,61.88000000,,,,,,0.1599999999999966,-0.12615643397813767,-0.010000000000005116
1707574620000,118.7,118.7,118.7,118.7,11.065131,0.0,-0.033687047330294796,118.75000000,118.77000000,118.70000000,118.70000000,63.03000000,,,,,,0.06999999999999318,-0.04210526315789234,0.0
1707574680000,118.69,118.69,118.54,118.62,8.684281,0.14999999999999147,-0.06739679865206259,118.70000000,118.70000000,118.54000000,118.64000000,133.11000000,,,,,,0.1599999999999966,-0.05054759898904993,-0.01999999999999602
1707574740000,118.66,118.67,118.66,118.67,4.444016,0.010000000000005116,0.042151407857020026,118.63000000,118.74000000,118.63000000,118.73000000,8.05000000,,,,,,0.10999999999999943,0.07585974376264616,-0.060000000000002274
1707574800000,118.77,118.77,118.75,118.75,4.385081,0.01999999999999602,0.06741383668997918,118.73000000,118.79000000,118.71000000,118.73000000,91.94000000,,,,,,0.0800000000000125,0.0,0.01999999999999602
1707574860000,118.7,118.7,118.59,118.59,1.886745,0.10999999999999943,-0.13473684210526027,118.72000000,118.72000000,118.57000000,118.58000000,25.59000000,,,,,,0.15000000000000568,-0.1263370672955493,0.010000000000005116
1707574920000,118.59,118.59,118.52,118.52,3.923039,0.07000000000000739,-0.05902689940130482,118.58000000,118.62000000,118.55000000,118.60000000,70.74000000,,,,,,0.07000000000000739,0.016866250632481043,-0.0799999999999983
1707574980000,118.66,118.67,118.66,118.67,1.049699,0.010000000000005116,0.12656091798852995,118.61000000,118.68000000,118.59000000,118.64000000,44.53000000,,,,,,0.09000000000000341,0.03372681281619414,0.030000000000001137
1707575040000,118.67,118.67,118.66,118.66,0.726722,0.010000000000005116,-0.008426729586251888,118.63000000,118.68000000,118.63000000,118.66000000,14.16000000,,,,,,0.05000000000001137,0.0168577208361396,0.0
1707575100000,118.6,118.67,118.58,118.67,9.269717,0.09000000000000341,0.008427439743810144,118.63000000,118.72000000,118.63000000,118.70000000,35.03000000,,,,,,0.09000000000000341,0.0337097589752286,-0.030000000000001137
1707575160000,118.66,118.73,118.59,118.72,65.065512,0.14000000000000057,0.04213364793123549,118.69000000,118.76000000,118.59000000,118.70000000,239.67000000,,,,,,0.1700000000000017,0.0,0.01999999999999602
1707575220000,118.69,118.74,118.65,118.66,18.29669,0.0899999999999892,-0.05053908355795339,118.68000000,118.74000000,118.62000000,118.66000000,41.43000000,,,,,,0.11999999999999034,-0.033698399326037284,0.0
1707575280000,118.66,118.66,118.66,118.66,0,0.0,0.0,118.67000000,118.76000000,118.65000000,118.73000000,36.01000000,,,,,,0.10999999999999943,0.05899207820664705,-0.07000000000000739
1707575340000,118.68,118.73,118.68,118.71,6.186702,0.04999999999999716,0.04213719871902676,118.72000000,118.78000000,118.71000000,118.72000000,12.25000000,,,,,,0.07000000000000739,-0.00842247115304061,-0.010000000000005116
1707575400000,118.71,118.79,118.24,118.24,90.289636,0.5500000000000114,-0.39592283716620247,118.72000000,118.76000000,118.25000000,118.31000000,276.78000000,,,,,,0.5100000000000051,-0.3453504043126656,-0.07000000000000739
1707575460000,118.31,118.42,118.31,118.42,32.825232,0.10999999999999943,0.15223274695535086,118.30000000,118.46000000,118.30000000,118.44000000,53.24000000,,,,,,0.1599999999999966,0.10988082157044667,-0.01999999999999602
1707575520000,118.54,118.62,118.54,118.56,32.662514,0.0799999999999983,0.11822327309576133,118.45000000,118.60000000,118.44000000,118.58000000,113.28000000,,,,,,0.1599999999999966,0.11820330969267187,-0.01999999999999602
1707575580000,118.52,118.52,118.52,118.52,0.129418,0.0,-0.03373819163293375,118.59000000,118.61000000,118.52000000,118.55000000,22.86000000,,,,,,0.09000000000000341,-0.025299375948727554,-0.030000000000001137
1707575640000,118.53,118.58,118.53,118.58,5.476628,0.04999999999999716,0.05062436719541198,118.56000000,118.60000000,118.49000000,118.59000000,23.60000000,,,,,,0.10999999999999943,0.03374103753690953,-0.010000000000005116
1707575700000,118.63,118.63,118.62,118.62,0.434491,0.009999999999990905,0.03373250126497407,118.60000000,118.75000000,118.60000000,118.74000000,82.32000000,,,,,,0.15000000000000568,0.12648621300277552,-0.11999999999999034
1707575760000,118.77,118.8,118.77,118.8,1.974023,0.030000000000001137,0.15174506828527448,118.74000000,118.82000000,118.70000000,118.74000000,75.96000000,,,,,,0.11999999999999034,0.0,0.060000000000002274
1707575820000,118.73,118.89,118.72,118.89,6.633954,0.1700000000000017,0.07575757575757863,118.75000000,118.88000000,118.75000000,118.81000000,75.84000000,,,,,,0.12999999999999545,0.058952332828033846,0.0799999999999983
1707575880000,118.87,118.89,118.87,118.89,9.970647,0.01999999999999602,0.0,118.82000000,118.90000000,118.81000000,118.87000000,43.89000000,,,,,,0.09000000000000341,0.050500799595995516,0.01999999999999602
1707575940000,118.89,118.89,118.89,118.89,0,0.0,0.0,118.85000000,118.91000000,118.85000000,118.89000000,39.70000000,,,,,,0.060000000000002274,0.016825103053752857,0.0
1707576000000,118.81,118.81,118.79,118.8,11.56317,0.01999999999999602,-0.07570022710068418,118.89000000,118.89000000,118.75000000,118.88000000,68.37000000,,,,,,0.14000000000000057,-0.008411136344524447,-0.0799999999999983
1707576060000,118.83,118.83,118.79,118.79,1.350454,0.03999999999999204,-0.008417508417500762,118.86000000,118.86000000,118.76000000,118.81000000,29.36000000,,,,,,0.09999999999999432,-0.05888290713323787,-0.01999999999999602
1707576120000,118.67,118.71,118.66,118.71,3.30513,0.04999999999999716,-0.06734573617308907,118.77000000,118.77000000,118.60000000,118.67000000,51.50000000,,,,,,0.1700000000000017,-0.11783519905731887,0.03999999999999204
1707576180000,118.62,118.62,118.6,118.6,0.060031,0.020000000000010232,-0.09266279167719604,118.67000000,118.69000000,118.63000000,118.64000000,8.35000000,,,,,,0.060000000000002274,-0.02528018875874369,-0.04000000000000625
1707576240000,118.64,118.69,118.64,118.69,3.336273,0.04999999999999716,0.07588532883642785,118.67000000,118.71000000,118.67000000,118.71000000,1.34000000,,,,,,0.03999999999999204,0.05900202292649459,-0.01999999999999602
1707576300000,118.69,118.69,118.69,118.69,0,0.0,0.0,118.75000000,118.96000000,118.75000000,118.95000000,68.58000000,,,,,,0.20999999999999375,0.20217336365934555,-0.2600000000000051
1707576360000,118.9,118.99,118.9,118.9,4.332589,0.0899999999999892,0.17693150223271376,118.94000000,119.03000000,118.92000000,118.96000000,82.06000000,,,,,,0.10999999999999943,0.008406893652787645,-0.05999999999998806
1707576420000,118.9,118.9,118.88,118.88,7.420274,0.020000000000010232,-0.016820857863759656,118.96000000,118.97000000,118.78000000,118.85000000,24.23000000,,,,,,0.18999999999999773,-0.09246805648957586,0.030000000000001137
1707576480000,118.79,118.79,118.79,118.79,0.03001,0.0,-0.07570659488558984,118.81000000,118.92000000,118.81000000,118.85000000,9.81000000,,,,,,0.10999999999999943,0.0,-0.05999999999998806
1707576540000,118.79,118.79,118.79,118.79,0,0.0,0.0,118.76000000,118.88000000,118.76000000,118.86000000,7.58000000,,,,,,0.11999999999999034,0.008413967185532282,-0.06999999999999318
1707576600000,118.79,118.79,118.79,118.79,0,0.0,0.0,118.85000000,118.85000000,118.82000000,118.82000000,2.04000000,,,,,,0.030000000000001137,-0.03365303718661135,-0.029999999999986926
1707576660000,118.85,118.92,118.85,118.85,11.09313,0.07000000000000739,0.05050930212979885,118.83000000,118.97000000,118.83000000,118.87000000,140.31000000,,,,,,0.14000000000000057,0.04208045783539082,-0.020000000000010232
1707576720000,118.85,118.85,118.85,118.85,0,0.0,0.0,118.86000000,118.86000000,118.86000000,118.86000000,2.52000000,,,,,,0.0,-0.008412551526882405,-0.010000000000005116
1707576780000,118.8,118.8,118.8,118.8,0.030008,0.0,-0.042069835927637494,118.90000000,118.90000000,118.81000000,118.83000000,39.36000000,,,,,,0.09000000000000341,-0.025239777889955527,-0.030000000000001137
1707576840000,118.76,118.77,118.75,118.77,3.160193,0.01999999999999602,-0.025252525252526213,118.83000000,118.83000000,118.82000000,118.82000000,1.13000000,,,,,,0.010000000000005116,-0.008415383320714563,-0.04999999999999716
