DateTime,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker buy base asset volume,Taker buy quote asset volume
1698931020000,105.50000000,105.72000000,105.43000000,105.56000000,350.89000000,1698931079999,37035.42190000,172,210.99000000,22274.27960000
1698931080000,105.52000000,105.52000000,105.00000000,105.20000000,308.86000000,1698931139999,32519.03270000,173,117.60000000,12385.77100000
1698931140000,105.21000000,105.21000000,104.75000000,105.10000000,485.40000000,1698931199999,50984.81670000,206,282.12000000,29638.00520000
1698931200000,105.04000000,105.12000000,104.74000000,104.98000000,399.92000000,1698931259999,41954.59690000,235,194.20000000,20373.11480000
1698931260000,104.91000000,105.51000000,104.75000000,105.41000000,363.16000000,1698931319999,38143.45030000,164,243.29000000,25546.02350000
1698931320000,105.32000000,105.46000000,104.86000000,104.92000000,392.05000000,1698931379999,41235.87960000,207,120.10000000,12623.67690000
1698931380000,104.97000000,105.05000000,104.89000000,105.03000000,123.18000000,1698931439999,12927.74500000,84,48.21000000,5058.81240000
1698931440000,105.02000000,105.02000000,104.76000000,104.93000000,333.00000000,1698931499999,34921.21270000,171,129.22000000,13549.68190000
1698931500000,104.94000000,105.22000000,104.93000000,105.16000000,165.24000000,1698931559999,17357.77890000,119,89.38000000,9385.99010000
1698931560000,105.16000000,105.44000000,105.16000000,105.33000000,303.63000000,1698931619999,31969.20460000,148,170.50000000,17952.85500000
1698931620000,105.33000000,105.36000000,105.11000000,105.20000000,179.29000000,1698931679999,18867.23220000,140,60.47000000,6361.62230000
1698931680000,105.17000000,105.22000000,105.11000000,105.14000000,75.62000000,1698931739999,7952.96520000,43,7.68000000,807.65390000
1698931740000,105.10000000,105.30000000,105.07000000,105.14000000,113.89000000,1698931799999,11977.34350000,96,74.31000000,7816.10150000
1698931800000,105.09000000,105.45000000,104.77000000,104.90000000,224.93000000,1698931859999,23673.74140000,158,147.44000000,15529.64430000
1698931860000,104.89000000,105.40000000,104.79000000,105.25000000,116.46000000,1698931919999,12232.61470000,118,49.91000000,5240.01460000
1698931920000,105.24000000,105.28000000,104.70000000,105.09000000,501.12000000,1698931979999,52560.09080000,157,67.64000000,7102.21610000
1698931980000,105.12000000,105.20000000,104.78000000,105.14000000,279.78000000,1698932039999,29366.05280000,128,152.13000000,15972.84370000
1698932040000,105.20000000,105.52000000,105.18000000,105.49000000,261.01000000,1698932099999,27504.12230000,128,204.23000000,21520.16460000
1698932100000,105.49000000,106.05000000,105.33000000,105.70000000,721.07000000,1698932159999,76190.26790000,427,419.98000000,44392.91190000
1698932160000,105.68000000,105.80000000,105.56000000,105.71000000,323.15000000,1698932219999,34158.07200000,188,84.42000000,8924.05510000
1698932220000,105.73000000,105.82000000,105.55000000,105.56000000,161.65000000,1698932279999,17085.04360000,134,71.79000000,7589.48710000
1698932280000,105.56000000,105.63000000,105.55000000,105.57000000,196.48000000,1698932339999,20743.17530000,153,87.06000000,9191.88770000
1698932340000,105.57000000,105.57000000,105.20000000,105.34000000,299.26000000,1698932399999,31539.10650000,295,106.15000000,11184.36730000
1698932400000,105.27000000,105.27000000,104.88000000,104.94000000,255.03000000,1698932459999,26789.36620000,182,39.93000000,4195.51990000
1698932460000,104.88000000,104.88000000,104.43000000,104.69000000,336.32000000,1698932519999,35193.05520000,240,65.48000000,6853.48520000
1698932520000,104.72000000,104.78000000,104.15000000,104.27000000,445.33000000,1698932579999,46489.09270000,246,56.86000000,5938.63840000
1698932580000,104.28000000,104.46000000,104.06000000,104.29000000,176.70000000,1698932639999,18430.57550000,134,76.03000000,7928.03220000
1698932640000,104.18000000,104.39000000,103.13000000,104.35000000,756.59000000,1698932699999,78544.52370000,664,312.99000000,32486.28500000
1698932700000,104.35000000,104.37000000,103.54000000,104.33000000,588.72000000,1698932759999,61180.29570000,357,220.84000000,22953.13590000
1698932760000,104.29000000,104.73000000,104.06000000,104.68000000,734.37000000,1698932819999,76582.41780000,234,366.61000000,38211.70050000
1698932820000,104.58000000,104.63000000,104.23000000,104.34000000,304.67000000,1698932879999,31805.20660000,151,128.67000000,13434.37300000
1698932880000,104.34000000,104.61000000,104.33000000,104.55000000,204.23000000,1698932939999,21341.73140000,98,140.63000000,14696.73910000
1698932940000,104.44000000,104.68000000,104.41000000,104.56000000,156.51000000,1698932999999,16366.06320000,88,35.67000000,3729.54940000
1698933000000,104.56000000,104.67000000,104.50000000,104.62000000,176.57000000,1698933059999,18464.79020000,52,45.14000000,4721.76740000
1698933060000,104.70000000,104.92000000,104.66000000,104.75000000,203.43000000,1698933119999,21317.85870000,91,79.24000000,8305.42220000
1698933120000,104.79000000,105.00000000,104.40000000,104.59000000,671.35000000,1698933179999,70369.34170000,241,231.30000000,24255.26290000
1698933180000,104.59000000,104.63000000,104.41000000,104.51000000,149.98000000,1698933239999,15675.81330000,76,60.74000000,6348.25350000
1698933240000,104.53000000,104.57000000,104.21000000,104.24000000,240.77000000,1698933299999,25140.77930000,158,69.07000000,7216.26550000
1698933300000,104.27000000,104.43000000,103.97000000,103.97000000,453.32000000,1698933359999,47200.87900000,148,192.32000000,20021.33100000
1698933360000,104.03000000,104.23000000,103.99000000,104.01000000,176.63000000,1698933419999,18381.44050000,81,117.92000000,12271.37520000
1698933420000,104.01000000,104.04000000,103.56000000,103.62000000,774.24000000,1698933479999,80298.70810000,208,550.75000000,57101.26690000
1698933480000,103.62000000,103.68000000,102.92000000,103.08000000,1896.17000000,1698933539999,195709.31730000,497,1227.20000000,126671.14320000
1698933540000,103.02000000,103.41000000,102.86000000,103.30000000,546.81000000,1698933599999,56332.40330000,248,313.82000000,32335.59550000
1698933600000,103.26000000,103.61000000,102.96000000,103.38000000,876.50000000,1698933659999,90415.27770000,310,484.83000000,49981.28850000
1698933660000,103.38000000,103.71000000,103.32000000,103.69000000,305.93000000,1698933719999,31681.82580000,150,179.99000000,18639.44690000
1698933720000,103.69000000,103.99000000,103.62000000,103.77000000,393.40000000,1698933779999,40839.64780000,176,132.91000000,13795.01280000
1698933780000,103.80000000,104.00000000,103.78000000,103.78000000,466.30000000,1698933839999,48426.00870000,129,144.18000000,14983.41520000
1698933840000,103.80000000,104.01000000,103.77000000,103.77000000,81.99000000,1698933899999,8520.56950000,76,38.35000000,3985.78540000
1698933900000,103.75000000,104.00000000,103.75000000,103.83000000,77.79000000,1698933959999,8082.45440000,64,41.28000000,4288.99460000
1698933960000,103.82000000,103.89000000,103.69000000,103.69000000,63.39000000,1698934019999,6577.51730000,41,21.30000000,2210.25150000
1698934020000,103.68000000,103.68000000,102.73000000,103.02000000,477.18000000,1698934079999,49218.56230000,339,119.58000000,12332.68950000
1698934080000,103.08000000,103.35000000,103.08000000,103.35000000,56.37000000,1698934139999,5820.03130000,55,21.67000000,2237.29280000
1698934140000,103.34000000,103.34000000,103.04000000,103.08000000,152.33000000,1698934199999,15710.54870000,97,41.72000000,4303.51050000
1698934200000,103.08000000,103.19000000,102.05000000,102.54000000,714.51000000,1698934259999,73279.39060000,607,174.97000000,17943.59090000
1698934260000,102.65000000,103.15000000,102.14000000,103.02000000,499.22000000,1698934319999,51187.57410000,343,212.58000000,21813.17920000
1698934320000,103.01000000,103.10000000,102.48000000,102.61000000,159.76000000,1698934379999,16431.22540000,165,61.38000000,6312.75540000
1698934380000,102.61000000,103.00000000,102.61000000,102.85000000,112.86000000,1698934439999,11607.20340000,64,42.35000000,4355.52340000
1698934440000,102.80000000,103.25000000,102.77000000,103.12000000,290.14000000,1698934499999,29894.49070000,115,212.32000000,21874.49980000
1698934500000,103.04000000,103.29000000,103.04000000,103.23000000,94.46000000,1698934559999,9747.63010000,67,46.92000000,4841.30700000
1698934560000,103.20000000,103.85000000,103.07000000,103.80000000,225.46000000,1698934619999,23338.30620000,149,183.25000000,18979.59340000
1698934620000,103.77000000,104.01000000,103.66000000,103.82000000,326.93000000,1698934679999,33948.41560000,149,152.35000000,15822.21490000
1698934680000,103.81000000,103.88000000,103.53000000,103.63000000,108.81000000,1698934739999,11286.51420000,64,82.41000000,8549.75410000
1698934740000,103.62000000,103.69000000,103.33000000,103.33000000,172.35000000,1698934799999,17835.51980000,73,62.70000000,6487.14260000
1698934800000,103.38000000,103.55000000,103.29000000,103.34000000,63.17000000,1698934859999,6533.86100000,61,39.52000000,4088.25300000
1698934860000,103.30000000,103.45000000,103.13000000,103.15000000,284.99000000,1698934919999,29434.55530000,102,49.86000000,5146.71960000
1698934920000,103.21000000,103.27000000,103.01000000,103.01000000,80.95000000,1698934979999,8349.42000000,58,38.99000000,4023.14060000
1698934980000,103.08000000,103.11000000,102.65000000,102.75000000,164.27000000,1698935039999,16894.38900000,126,44.90000000,4618.20930000
1698935040000,102.75000000,102.81000000,102.55000000,102.81000000,125.16000000,1698935099999,12848.52150000,77,77.26000000,7931.12100000
1698935100000,102.81000000,102.81000000,102.39000000,102.68000000,99.62000000,1698935159999,10214.38120000,93,55.08000000,5646.93890000
1698935160000,102.69000000,102.76000000,102.47000000,102.55000000,85.90000000,1698935219999,8813.08700000,63,49.75000000,5104.82580000
1698935220000,102.60000000,102.66000000,102.44000000,102.48000000,93.19000000,1698935279999,9557.94560000,58,56.53000000,5799.55400000
1698935280000,102.46000000,102.70000000,102.35000000,102.65000000,134.52000000,1698935339999,13790.05410000,80,46.03000000,4721.39520000
1698935340000,102.61000000,102.65000000,102.29000000,102.36000000,85.90000000,1698935399999,8804.40420000,86,43.65000000,4473.13070000
1698935400000,102.38000000,102.89000000,102.25000000,102.78000000,174.63000000,1698935459999,17905.48810000,110,126.73000000,12991.97880000
1698935460000,102.70000000,102.92000000,102.55000000,102.82000000,184.28000000,1698935519999,18921.18940000,82,62.50000000,6417.07490000
1698935520000,102.86000000,102.95000000,102.34000000,102.39000000,155.46000000,1698935579999,15944.91710000,138,85.39000000,8756.74080000
1698935580000,102.40000000,102.85000000,102.14000000,102.81000000,270.22000000,1698935639999,27660.75520000,164,107.16000000,10976.23210000
1698935640000,102.75000000,102.75000000,102.20000000,102.24000000,107.22000000,1698935699999,10979.23150000,82,60.93000000,6236.41540000
1698935700000,102.22000000,102.26000000,101.61000000,101.81000000,1202.06000000,1698935759999,122535.12020000,555,430.69000000,43918.28960000
1698935760000,101.74000000,101.78000000,101.04000000,101.21000000,640.51000000,1698935819999,64978.75940000,555,147.42000000,14958.86290000
1698935820000,101.26000000,101.56000000,101.00000000,101.50000000,456.70000000,1698935879999,46222.31980000,263,238.13000000,24108.93230000
1698935880000,101.46000000,101.46000000,100.98000000,101.12000000,492.31000000,1698935939999,49764.58540000,246,178.35000000,18019.75710000
1698935940000,101.12000000,101.66000000,101.12000000,101.59000000,170.83000000,1698935999999,17318.49330000,161,109.37000000,11083.70490000
1698936000000,101.68000000,102.50000000,101.56000000,102.45000000,460.50000000,1698936059999,46973.84530000,239,334.55000000,34130.88390000
1698936060000,102.38000000,102.49000000,102.16000000,102.42000000,128.01000000,1698936119999,13106.08130000,100,81.94000000,8389.74860000
1698936120000,102.41000000,102.95000000,102.29000000,102.29000000,1453.24000000,1698936179999,149061.71490000,321,781.75000000,80239.83650000
1698936180000,102.29000000,102.43000000,102.29000000,102.40000000,64.08000000,1698936239999,6559.95750000,47,15.50000000,1586.75990000
1698936240000,102.35000000,102.36000000,102.00000000,102.10000000,257.03000000,1698936299999,26252.78450000,155,127.78000000,13051.76090000
1698936300000,102.19000000,102.19000000,101.89000000,101.90000000,154.88000000,1698936359999,15796.70150000,103,60.33000000,6154.05410000
1698936360000,101.88000000,102.20000000,101.65000000,102.20000000,359.60000000,1698936419999,36585.81470000,75,303.72000000,30891.99900000
1698936420000,102.20000000,103.00000000,102.20000000,102.63000000,472.82000000,1698936479999,48562.96720000,179,345.15000000,35470.98550000
1698936480000,102.63000000,102.98000000,102.63000000,102.79000000,229.50000000,1698936539999,23602.01100000,124,177.04000000,18211.10320000
1698936540000,102.83000000,102.93000000,102.52000000,102.67000000,166.39000000,1698936599999,17099.43520000,143,52.65000000,5415.47900000
1698936600000,102.67000000,102.72000000,102.36000000,102.47000000,420.87000000,1698936659999,43149.74780000,192,105.49000000,10815.46650000
1698936660000,102.41000000,102.50000000,102.05000000,102.30000000,154.58000000,1698936719999,15809.25470000,93,65.09000000,6660.38230000
1698936720000,102.25000000,102.30000000,102.04000000,102.04000000,51.01000000,1698936779999,5212.66350000,37,12.07000000,1233.68350000
1698936780000,102.02000000,102.28000000,101.98000000,102.20000000,104.58000000,1698936839999,10674.68570000,82,52.04000000,5312.45690000
1698936840000,102.20000000,102.76000000,102.19000000,102.24000000,168.84000000,1698936899999,17315.85270000,87,103.91000000,10662.33430000
1698936900000,102.22000000,102.28000000,102.07000000,102.09000000,65.42000000,1698936959999,6682.62180000,54,15.50000000,1583.64430000
1698936960000,102.13000000,102.24000000,101.99000000,102.03000000,77.86000000,1698937019999,7945.40420000,35,44.90000000,4581.93900000
1698937020000,102.02000000,102.37000000,102.02000000,102.35000000,68.40000000,1698937079999,6997.17730000,27,28.03000000,2864.64570000
1698937080000,102.38000000,102.57000000,102.36000000,102.36000000,150.01000000,1698937139999,15365.58310000,64,64.54000000,6614.56060000
1698937140000,102.29000000,102.59000000,102.29000000,102.35000000,102.56000000,1698937199999,10506.88940000,45,74.63000000,7646.73670000
1698937200000,102.27000000,102.36000000,102.07000000,102.30000000,100.48000000,1698937259999,10268.34060000,41,32.61000000,3330.97340000
1698937260000,102.28000000,102.50000000,101.61000000,101.61000000,372.89000000,1698937319999,38029.08480000,216,112.17000000,11445.81470000
1698937320000,101.61000000,101.76000000,101.21000000,101.25000000,224.11000000,1698937379999,22738.24140000,170,85.55000000,8682.93010000
1698937380000,101.30000000,101.40000000,101.03000000,101.29000000,337.36000000,1698937439999,34135.40680000,199,111.61000000,11295.39270000
1698937440000,101.30000000,101.46000000,101.15000000,101.15000000,215.26000000,1698937499999,21801.11020000,108,99.88000000,10116.06470000
1698937500000,101.12000000,101.29000000,100.87000000,100.87000000,332.94000000,1698937559999,33636.45440000,239,152.67000000,15429.87530000
1698937560000,100.86000000,101.01000000,100.56000000,100.67000000,330.38000000,1698937619999,33288.89000000,209,50.35000000,5072.40390000
1698937620000,100.61000000,101.21000000,100.46000000,101.10000000,359.67000000,1698937679999,36217.81330000,261,203.75000000,20530.72890000
1698937680000,101.03000000,101.24000000,100.83000000,101.00000000,261.78000000,1698937739999,26463.13200000,128,187.47000000,18953.80500000
1698937740000,101.03000000,101.22000000,100.84000000,101.18000000,175.72000000,1698937799999,17754.95780000,89,136.58000000,13800.09210000
1698937800000,101.18000000,101.29000000,100.93000000,101.16000000,143.35000000,1698937859999,14497.57070000,66,36.21000000,3662.71190000
1698937860000,101.17000000,101.40000000,101.02000000,101.16000000,277.04000000,1698937919999,28017.42170000,202,109.32000000,11060.98970000
1698937920000,101.12000000,101.49000000,101.09000000,101.28000000,86.51000000,1698937979999,8756.25660000,75,44.35000000,4491.14820000
1698937980000,101.31000000,101.31000000,101.14000000,101.24000000,62.60000000,1698938039999,6334.38300000,46,51.23000000,5183.48960000
1698938040000,101.20000000,101.25000000,100.83000000,100.83000000,271.38000000,1698938099999,27407.35310000,162,89.67000000,9053.21870000
1698938100000,100.84000000,100.85000000,100.54000000,100.71000000,454.21000000,1698938159999,45737.50480000,184,234.20000000,23580.22440000
1698938160000,100.73000000,101.07000000,100.73000000,101.02000000,115.18000000,1698938219999,11628.41130000,61,66.29000000,6693.50080000
1698938220000,101.03000000,101.35000000,101.03000000,101.21000000,118.79000000,1698938279999,12021.43620000,81,61.69000000,6242.57540000
1698938280000,101.25000000,101.39000000,101.00000000,101.01000000,166.48000000,1698938339999,16843.93470000,77,30.93000000,3132.85330000
1698938340000,101.01000000,101.01000000,100.52000000,100.60000000,364.20000000,1698938399999,36685.99770000,225,88.29000000,8893.92730000
1698938400000,100.60000000,100.69000000,100.12000000,100.25000000,557.89000000,1698938459999,56031.77510000,441,210.37000000,21136.71890000
1698938460000,100.28000000,100.29000000,99.55000000,100.14000000,1610.15000000,1698938519999,160865.57820000,899,250.76000000,25037.04780000
1698938520000,100.17000000,100.88000000,100.06000000,100.47000000,292.88000000,1698938579999,29417.06220000,282,167.29000000,16802.83010000
1698938580000,100.46000000,100.75000000,100.18000000,100.69000000,188.80000000,1698938639999,18991.91720000,118,122.95000000,12369.11770000
1698938640000,100.71000000,100.71000000,100.38000000,100.58000000,109.49000000,1698938699999,11007.48650000,103,44.05000000,4428.70460000
1698938700000,100.58000000,100.84000000,100.48000000,100.67000000,66.81000000,1698938759999,6726.31830000,61,47.57000000,4790.20800000
1698938760000,100.70000000,100.83000000,100.65000000,100.78000000,118.45000000,1698938819999,11931.69730000,65,60.19000000,6061.13020000
1698938820000,100.73000000,100.80000000,100.58000000,100.70000000,65.98000000,1698938879999,6645.27840000,52,28.11000000,2831.64600000
1698938880000,100.74000000,100.77000000,100.25000000,100.25000000,173.07000000,1698938939999,17382.56900000,129,91.06000000,9143.56640000
1698938940000,100.27000000,100.27000000,100.00000000,100.09000000,169.94000000,1698938999999,17008.97660000,122,33.17000000,3320.15800000
1698939000000,100.02000000,100.19000000,99.56000000,100.13000000,988.16000000,1698939059999,98629.95730000,298,205.64000000,20555.62780000
1698939060000,100.04000000,100.04000000,99.00000000,99.23000000,1957.02000000,1698939119999,194292.08000000,761,295.26000000,29363.95600000
1698939120000,99.14000000,99.55000000,98.00000000,99.54000000,2984.54000000,1698939179999,294472.61630000,875,717.29000000,71125.82710000
1698939180000,99.56000000,99.89000000,99.30000000,99.71000000,240.05000000,1698939239999,23917.45390000,149,106.82000000,10640.98380000
1698939240000,99.73000000,100.00000000,99.71000000,99.71000000,488.05000000,1698939299999,48749.38410000,154,348.40000000,34800.02730000
1698939300000,99.71000000,100.54000000,99.50000000,100.46000000,731.00000000,1698939359999,73114.18310000,344,322.79000000,32291.39180000
1698939360000,100.51000000,101.31000000,100.39000000,101.06000000,742.16000000,1698939419999,74816.64660000,443,523.38000000,52743.03650000
1698939420000,101.09000000,101.37000000,101.09000000,101.35000000,208.47000000,1698939479999,21098.53320000,165,101.04000000,10225.27720000
1698939480000,101.27000000,101.72000000,101.20000000,101.30000000,298.22000000,1698939539999,30259.65460000,232,207.30000000,21034.43270000
1698939540000,101.37000000,101.37000000,101.11000000,101.14000000,88.72000000,1698939599999,8978.36220000,85,29.44000000,2978.41700000
1698939600000,101.13000000,101.17000000,100.82000000,100.97000000,160.93000000,1698939659999,16253.92990000,135,78.70000000,7952.28550000
1698939660000,101.02000000,101.14000000,100.89000000,100.90000000,51.41000000,1698939719999,5189.69910000,46,32.65000000,3295.21980000
1698939720000,100.88000000,101.00000000,100.67000000,100.93000000,209.23000000,1698939779999,21114.17590000,105,68.80000000,6935.84920000
1698939780000,100.96000000,101.07000000,100.67000000,101.07000000,278.71000000,1698939839999,28112.43550000,130,156.93000000,15830.60790000
1698939840000,101.06000000,101.21000000,100.99000000,100.99000000,435.61000000,1698939899999,44047.78710000,143,163.84000000,16572.82890000
1698939900000,101.02000000,101.19000000,100.80000000,101.02000000,128.52000000,1698939959999,12984.78190000,84,91.52000000,9249.36730000
1698939960000,101.02000000,101.61000000,101.01000000,101.33000000,200.07000000,1698940019999,20288.49430000,129,158.60000000,16085.59010000
1698940020000,101.35000000,101.38000000,100.90000000,100.90000000,145.80000000,1698940079999,14741.16110000,152,53.90000000,5453.04780000
1698940080000,100.89000000,100.95000000,100.74000000,100.88000000,175.31000000,1698940139999,17678.92090000,91,18.02000000,1817.43320000
1698940140000,100.88000000,100.93000000,100.77000000,100.85000000,52.19000000,1698940199999,5264.00550000,65,30.89000000,3115.78930000
1698940200000,100.83000000,101.03000000,100.81000000,101.02000000,197.57000000,1698940259999,19942.29390000,109,152.94000000,15437.89340000
1698940260000,101.08000000,101.24000000,100.88000000,101.24000000,117.02000000,1698940319999,11823.23730000,103,58.64000000,5923.98210000
1698940320000,101.21000000,101.26000000,101.09000000,101.12000000,132.83000000,1698940379999,13438.09940000,74,98.30000000,9944.49540000
1698940380000,101.15000000,101.17000000,100.91000000,100.92000000,163.16000000,1698940439999,16489.20950000,77,91.91000000,9292.55980000
1698940440000,100.94000000,101.03000000,100.88000000,101.00000000,30.81000000,1698940499999,3110.25570000,31,14.74000000,1488.41070000
1698940500000,100.99000000,101.02000000,100.79000000,100.96000000,14.18000000,1698940559999,1431.34300000,15,6.49000000,654.97700000
1698940560000,100.96000000,101.05000000,100.59000000,100.69000000,76.47000000,1698940619999,7702.74720000,60,13.09000000,1318.67270000
1698940620000,100.68000000,100.84000000,100.43000000,100.63000000,276.90000000,1698940679999,27852.10590000,109,213.28000000,21452.08270000
1698940680000,100.63000000,101.00000000,100.22000000,100.31000000,451.68000000,1698940739999,45408.16740000,163,326.54000000,32842.28420000
1698940740000,100.24000000,100.37000000,99.80000000,99.94000000,543.77000000,1698940799999,54417.39800000,364,349.88000000,35023.17670000
1698940800000,99.96000000,100.48000000,99.75000000,100.46000000,434.50000000,1698940859999,43476.88770000,291,341.26000000,34141.20360000
1698940860000,100.47000000,100.48000000,99.60000000,99.75000000,359.17000000,1698940919999,35865.13620000,277,193.34000000,19303.63220000
1698940920000,99.72000000,99.94000000,99.52000000,99.56000000,263.15000000,1698940979999,26238.84270000,239,213.81000000,21318.27190000
1698940980000,99.56000000,99.85000000,99.44000000,99.58000000,121.87000000,1698941039999,12140.87130000,113,24.12000000,2403.82080000
1698941040000,99.59000000,100.30000000,99.50000000,100.14000000,186.39000000,1698941099999,18626.65870000,163,127.29000000,12721.89560000
1698941100000,100.18000000,100.71000000,100.10000000,100.65000000,123.56000000,1698941159999,12403.57550000,100,84.97000000,8534.20930000
1698941160000,100.63000000,100.66000000,100.49000000,100.53000000,78.79000000,1698941219999,7924.84610000,49,42.73000000,4298.24090000
1698941220000,100.44000000,100.53000000,100.25000000,100.28000000,43.86000000,1698941279999,4399.93490000,40,25.01000000,2509.61910000
1698941280000,100.32000000,100.60000000,100.26000000,100.55000000,47.26000000,1698941339999,4745.79670000,47,22.95000000,2305.11200000
1698941340000,100.56000000,100.84000000,100.52000000,100.81000000,127.85000000,1698941399999,12877.13280000,87,107.12000000,10791.40860000
1698941400000,100.74000000,100.74000000,100.30000000,100.30000000,95.71000000,1698941459999,9627.26640000,74,45.44000000,4571.79090000
1698941460000,100.26000000,100.27000000,99.90000000,99.97000000,144.60000000,1698941519999,14472.13940000,134,41.14000000,4116.53490000
1698941520000,100.10000000,100.10000000,99.74000000,99.76000000,49.31000000,1698941579999,4925.84790000,61,20.80000000,2076.96000000
1698941580000,99.85000000,99.85000000,99.51000000,99.53000000,151.88000000,1698941639999,15131.00950000,155,53.81000000,5362.85010000
1698941640000,99.64000000,99.84000000,99.26000000,99.33000000,276.09000000,1698941699999,27484.97190000,203,154.14000000,15348.25310000
1698941700000,99.31000000,99.70000000,99.30000000,99.57000000,297.25000000,1698941759999,29574.85870000,160,183.15000000,18219.37640000
1698941760000,99.62000000,99.63000000,98.43000000,98.58000000,1909.77000000,1698941819999,188926.28610000,723,369.39000000,36460.01580000
1698941820000,98.57000000,98.86000000,98.28000000,98.55000000,379.67000000,1698941879999,37411.00510000,218,128.14000000,12631.70220000
1698941880000,98.56000000,98.58000000,97.45000000,97.66000000,1256.75000000,1698941939999,123187.89070000,691,381.16000000,37313.32830000
1698941940000,97.67000000,98.06000000,97.50000000,97.55000000,883.14000000,1698941999999,86374.10700000,442,323.07000000,31614.09760000
1698942000000,97.53000000,97.86000000,97.00000000,97.04000000,1102.94000000,1698942059999,107434.36760000,800,448.79000000,43722.74050000
1698942060000,97.13000000,97.78000000,96.13000000,97.71000000,1687.17000000,1698942119999,163228.77950000,1042,857.84000000,83104.20170000
1698942120000,97.70000000,98.08000000,97.22000000,97.83000000,583.49000000,1698942179999,57042.13590000,322,315.16000000,30814.15300000
1698942180000,97.83000000,98.40000000,97.83000000,98.09000000,359.67000000,1698942239999,35269.77540000,238,154.44000000,15149.51550000
1698942240000,98.10000000,98.69000000,98.04000000,98.30000000,398.88000000,1698942299999,39244.24800000,194,315.94000000,31076.95000000
1698942300000,98.28000000,98.44000000,97.93000000,98.01000000,353.61000000,1698942359999,34750.26480000,140,264.78000000,26033.95560000
1698942360000,98.12000000,98.12000000,97.29000000,97.50000000,285.81000000,1698942419999,27911.03920000,191,64.54000000,6306.50860000
1698942420000,97.58000000,98.39000000,97.58000000,98.16000000,554.60000000,1698942479999,54330.38940000,197,515.04000000,50450.71130000
1698942480000,98.21000000,98.23000000,97.81000000,97.99000000,194.64000000,1698942539999,19073.32380000,69,82.25000000,8058.44270000
1698942540000,98.02000000,98.32000000,97.49000000,97.98000000,664.02000000,1698942599999,65048.61760000,267,431.73000000,42307.26340000
1698942600000,97.98000000,98.30000000,97.50000000,97.88000000,820.24000000,1698942659999,80295.07610000,395,552.26000000,54053.73940000
1698942660000,97.78000000,98.00000000,96.81000000,97.89000000,832.56000000,1698942719999,81023.11950000,392,359.45000000,34983.81310000
1698942720000,97.96000000,98.67000000,97.96000000,98.46000000,513.95000000,1698942779999,50557.70330000,271,291.21000000,28643.04080000
1698942780000,98.46000000,99.21000000,98.38000000,98.98000000,366.88000000,1698942839999,36308.25430000,213,281.00000000,27822.39330000
1698942840000,99.00000000,99.05000000,98.66000000,98.80000000,266.10000000,1698942899999,26298.47490000,113,107.98000000,10685.04960000
1698942900000,98.69000000,99.31000000,98.69000000,99.15000000,443.24000000,1698942959999,43847.38320000,152,327.88000000,32449.22450000
1698942960000,99.02000000,99.22000000,98.86000000,99.04000000,181.04000000,1698943019999,17926.73310000,125,76.34000000,7559.57330000
1698943020000,99.01000000,99.10000000,98.81000000,99.03000000,175.32000000,1698943079999,17343.78860000,92,84.96000000,8407.29040000
1698943080000,98.98000000,99.05000000,98.86000000,99.05000000,169.72000000,1698943139999,16794.70960000,129,137.37000000,13595.10080000
1698943140000,99.13000000,99.87000000,99.04000000,99.62000000,340.79000000,1698943199999,33893.39060000,229,142.55000000,14186.42170000
1698943200000,99.54000000,99.75000000,99.39000000,99.39000000,186.69000000,1698943259999,18582.09290000,180,72.29000000,7195.75610000
1698943260000,99.36000000,99.45000000,99.24000000,99.36000000,111.11000000,1698943319999,11037.70990000,103,52.28000000,5193.85590000
1698943320000,99.29000000,99.49000000,99.23000000,99.28000000,68.73000000,1698943379999,6827.56070000,43,37.36000000,3710.97680000
1698943380000,99.32000000,99.54000000,99.32000000,99.51000000,82.96000000,1698943439999,8247.85450000,57,51.15000000,5086.71510000
1698943440000,99.58000000,99.66000000,99.18000000,99.26000000,126.50000000,1698943499999,12566.11060000,79,31.25000000,3103.96240000
1698943500000,99.22000000,99.62000000,99.14000000,99.51000000,44.16000000,1698943559999,4387.53160000,55,33.95000000,3373.38430000
1698943560000,99.50000000,99.50000000,99.22000000,99.49000000,43.03000000,1698943619999,4276.85520000,55,30.51000000,3032.51300000
1698943620000,99.50000000,99.77000000,99.48000000,99.71000000,87.79000000,1698943679999,8750.96950000,99,51.02000000,5085.89020000
1698943680000,99.55000000,99.59000000,99.17000000,99.20000000,117.84000000,1698943739999,11708.84850000,96,54.38000000,5405.43500000
1698943740000,99.20000000,99.20000000,98.78000000,98.93000000,232.49000000,1698943799999,23005.73120000,165,62.15000000,6149.75610000
1698943800000,98.91000000,98.95000000,98.64000000,98.80000000,127.26000000,1698943859999,12568.58140000,92,58.06000000,5733.10880000
1698943860000,98.87000000,99.24000000,98.67000000,99.19000000,229.45000000,1698943919999,22677.26220000,92,45.50000000,4506.47500000
1698943920000,99.25000000,99.85000000,99.18000000,99.64000000,998.17000000,1698943979999,99522.04460000,226,479.73000000,47793.37340000
1698943980000,99.66000000,101.06000000,99.66000000,100.50000000,796.77000000,1698944039999,79985.09190000,598,500.21000000,50223.73230000
